         9799937 function calls (9765880 primitive calls) in 31.497 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/ipykernel/zmqshell.py:82(_default_thread_local)
        7    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/gridspec.py:123(<listcomp>)
        7    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/figure.py:104(<dictcomp>)
       14    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/backend_bases.py:1794(_idle_draw_cntx)
        7    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/figure.py:849(fixitems)
        1    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/legend.py:725(_set_loc)
        7    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/backends/backend_pdf.py:1484(writePathCollectionTemplates)
        7    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/backends/backend_pdf.py:1571(is_date)
        3    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
       14    0.000    0.000    0.000    0.000 {method 'release' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/sre_compile.py:393(_generate_overlap_table)
        1    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/functools.py:98(_gt_from_lt)
        1    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.copyto}
        5    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.empty}
       10    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/numpy/lib/stride_tricks.py:25(_maybe_view_as_subclass)
        1    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/traitlets/traitlets.py:596(_cross_validate)
        7    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/dateutil/tz/tz.py:36(utcoffset)
        7    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/cbook/__init__.py:2406(<listcomp>)
        4    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/colors.py:855(__init__)
        2    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/collections.py:883(set_paths)
        7    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/gridspec.py:63(set_width_ratios)
        5    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/patches.py:2540(get_mutation_scale)
        7    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/gridspec.py:72(set_height_ratios)
       14    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/backend_bases.py:2688(resize)
        2    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/legend_handler.py:82(adjust_drawing_area)
        1    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/legend_handler.py:525(<listcomp>)
        5    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/axes/_base.py:103(<listcomp>)
       10    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/axes/_base.py:366(<genexpr>)
        1    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/axes/_base.py:1677(_sci)
        7    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/backends/backend_pdf.py:585(<dictcomp>)
        3    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
        3    0.000    0.000    0.000    0.000 {method 'find' of 'bytes' objects}
       13    0.000    0.000    0.000    0.000 {method '__subclasshook__' of 'object' objects}
       14    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
       12    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
       14    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
       11    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISLNK}
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:669(create_module)
        1    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/sre_parse.py:84(opengroup)
       20    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/numpy/lib/stride_tricks.py:120(<genexpr>)
        2    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/numpy/ma/core.py:3661(filled)
        7    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/IPython/core/formatters.py:824(_check_return)
        2    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/cbook/__init__.py:406(__init__)
        1    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/cbook/__init__.py:504(__init__)
        2    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/cbook/__init__.py:551(is_hashable)
        7    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/cbook/__init__.py:2411(<listcomp>)
        4    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/collections.py:327(set_pickradius)
        7    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/gridspec.py:125(<listcomp>)
        4    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/backend_bases.py:962(get_joinstyle)
        7    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/axes/_subplots.py:101(get_subplotspec)
        1    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/legend_handler.py:202(get_ydata)
        4    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/axes/_base.py:2058(set_autoscalex_on)
        2    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/emcee/sampler.py:118(reset)
        4    0.000    0.000    0.000    0.000 {function _deprecation_datad.__getitem__ at 0x106f6bea0}
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:424(has_location)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:825(get_filename)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:908(__init__)
        4    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/sre_parse.py:167(__setitem__)
        1    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/logging/__init__.py:219(_acquireLock)
        2    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/numpy/ma/core.py:1275(_replace_dtype_fields_recursive)
        2    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/transforms.py:1745(_get_has_inverse)
       24    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/transforms.py:2153(get_affine)
        5    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/patches.py:2555(get_mutation_aspect)
        5    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/patches.py:2561(get_boxstyle)
        4    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/backend_bases.py:917(get_capstyle)
        2    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/axes/_axes.py:1947(<lambda>)
        8    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/legend.py:732(_get_loc)
        1    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/legend.py:841(get_legend_handler_map)
        1    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/legend_handler.py:454(get_err_size)
        2    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/axes/_base.py:2032(get_autoscalex_on)
        2    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/axes/_base.py:2038(get_autoscaley_on)
        4    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/axes/_base.py:2071(set_autoscaley_on)
        9    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/emcee/sampler.py:81(chain)
        2    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/emcee/ensemble.py:109(clear_blobs)
        1    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/backends/backend_pdf.py:233(Reference)
        1    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/backends/backend_pdf.py:348(Stream)
        1    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/backends/backend_pdf.py:2429(PdfPages)
        1    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/backends/backend_pdf.py:2555(FigureCanvasPdf)
        1    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/encodings/mac_roman.py:9(Codec)
        1    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
        7    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
        6    0.000    0.000    0.000    0.000 {built-in method _operator.index}
        7    0.000    0.000    0.000    0.000 {method 'clear' of 'collections.deque' objects}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:917(_sanity_check)
       10    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/_collections_abc.py:302(__subclasshook__)
        1    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/logging/__init__.py:190(_checkLevel)
        1    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/logging/__init__.py:228(_releaseLock)
        1    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/logging/__init__.py:683(__init__)
        1    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/logging/__init__.py:1107(__init__)
        4    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/transforms.py:2122(frozen)
        1    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/artist.py:526(set_snap)
        8    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/collections.py:419(get_hatch)
        1    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/markers.py:220(is_filled)
        2    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/patches.py:1956(__init__)
        7    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/gridspec.py:378(get_gridspec)
        1    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/backend_bases.py:234(Show)
        7    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/backend_bases.py:2682(destroy)
        7    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/tight_bbox.py:36(_l)
        1    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/axes/_axes.py:2795(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/axes/_axes.py:2818(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/legend.py:820(get_default_handler_map)
        2    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/container.py:31(set_remove_method)
        1    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/offsetbox.py:776(set_minimumdescent)
        2    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/container.py:50(get_label)
        1    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/legend_handler.py:157(get_numpoints)
        2    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/legend_handler.py:350(get_numpoints)
        1    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/emcee/ensemble.py:512(__init__)
        1    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/backends/backend_pdf.py:291(Operator)
        1    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/backends/backend_pdf.py:305(Verbatim)
        1    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/backends/backend_pdf.py:2603(FigureManagerPdf)
        1    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/backends/backend_pdf.py:2607(_BackendPdf)
        1    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/encodings/cp1252.py:9(Codec)
        1    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/encodings/cp1252.py:17(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/encodings/cp1252.py:21(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/encodings/mac_roman.py:17(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/encodings/mac_roman.py:21(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 {built-in method _imp.exec_dynamic}
        2    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISREG}
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:707(find_spec)
        2    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/numpy/lib/shape_base.py:915(<genexpr>)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/transforms.py:1787(transform_non_affine)
        1    0.000    0.000    0.000    0.000 /Users/BallBlueMeercat/anaconda/lib/python3.6/site-packages/matplotlib/transforms.py:1800(transform_path_non_affine)
